date,pid,place_name,race,cutoff_hm,off_hm,series,notes
20250813,17,宮島,6R,13:13,13:16,,
20250813,17,宮島,7R,13:49,13:52,,
20250813,17,宮島,8R,14:24,14:27,,
20250813,17,宮島,9R,15:01,15:04,,
20250813,17,宮島,10R,15:30,15:33,,
20250813,17,宮島,11R,15:59,16:02,,
20250813,17,宮島,12R,16:43,16:46,,
20250813,18,徳山,1R,08:40,08:43,,
20250813,18,徳山,2R,09:06,09:09,,
20250813,18,徳山,3R,09:32,09:35,,
20250813,18,徳山,4R,09:58,10:01,,
20250813,18,徳山,5R,10:26,10:29,,
20250813,18,徳山,6R,10:57,11:00,,
20250813,18,徳山,7R,11:27,11:30,,
20250813,18,徳山,8R,11:59,12:02,,
20250813,18,徳山,9R,12:32,12:35,,
20250813,18,徳山,10R,13:05,13:08,,
20250813,18,徳山,11R,13:41,13:44,,
20250813,18,徳山,12R,14:20,14:23,,
20250813,19,下関,1R,15:17,15:20,,
20250813,19,下関,2R,15:42,15:45,,
20250813,19,下関,3R,16:08,16:11,,
20250813,19,下関,4R,16:32,16:35,,
20250813,19,下関,5R,17:01,17:04,,
20250813,19,下関,6R,17:29,17:32,,
20250813,19,下関,7R,17:57,18:00,,
20250813,19,下関,8R,18:25,18:28,,
20250813,19,下関,9R,18:54,18:57,,
20250813,19,下関,10R,19:24,19:27,,
20250813,19,下関,11R,19:57,20:00,,
20250813,19,下関,12R,20:30,20:33,,
20250813,22,福岡,1R,12:33,12:36,,
20250813,22,福岡,2R,13:01,13:04,,
20250813,22,福岡,3R,13:29,13:32,,
20250813,22,福岡,4R,13:57,14:00,,
20250813,22,福岡,5R,14:25,14:28,,
20250813,22,福岡,6R,14:53,14:56,,
20250813,22,福岡,7R,15:21,15:24,,
20250813,22,福岡,8R,15:51,15:54,,
20250813,22,福岡,9R,16:21,16:24,,
20250813,22,福岡,10R,16:53,16:56,,
20250813,22,福岡,11R,17:25,17:28,,
20250813,22,福岡,12R,18:00,18:03,,
20250813,23,唐津,1R,08:32,08:35,,
20250813,23,唐津,2R,08:58,09:01,,
20250813,23,唐津,3R,09:24,09:27,,
20250813,23,唐津,4R,09:50,09:53,,
20250813,23,唐津,5R,10:18,10:21,,
20250813,23,唐津,6R,10:48,10:51,,
20250813,23,唐津,7R,11:21,11:24,,
20250813,23,唐津,8R,11:50,11:53,,
20250813,23,唐津,9R,12:19,12:22,,
20250813,23,唐津,10R,12:58,13:01,,
20250813,23,唐津,11R,13:37,13:40,,
20250813,23,唐津,12R,14:15,14:18,,
